normal_loss,lognormal_price,exponential_wait
-1.1438005003776186,76.46723332517811,1.10105848351289
0.4899000552013371,99.76133307989257,4.308802536061208
-1.6221114096407492,77.24218666393955,0.5804102528022449
1.2181031849766983,87.49145596726942,0.5880153571324055
-1.0268186364048777,67.82236594979042,4.069162184463662
0.719106050782873,100.47753456345896,1.5209121746278969
0.35023331420082016,140.42923543676952,0.0798193149169741
0.5487575057180453,129.37111091559947,0.030321867394518122
-0.060114034537839985,82.03290273767838,0.36339987189294937
-0.13458570111087267,103.3407750934485,0.6128305263839345
-0.8116221631411477,80.57918505254098,1.696764683515448
1.256086261206397,79.61175301848775,0.2015636203548014
-1.0475769300293254,79.63266073924008,1.0287985922529308
1.9343109760919548,164.1994633642615,1.7051890475488594
0.8235337406613248,84.52236369487554,0.47196703840600934
0.9393416134252862,89.55661075787398,3.647621057967129
0.5926953160106923,110.36863922659097,5.008263482518088
-0.7713178430862004,77.86674517459343,4.348979937180636
0.5250875520925836,77.38738949053862,0.2392626513955815
0.20258156370971156,106.317404166876,5.057462305594255
2.5153038532620138,86.93818528095612,1.2025061519498392
1.8741357993669303,107.19007173948842,0.9224847163802398
0.8773689055620598,92.73348321394225,2.882397595899299
0.3238131390715526,80.44347371808394,0.6677823437730108
0.7324096946815393,118.44334542177637,0.0024153643945789885
1.725108803530347,114.28305537710014,0.30856684414050317
0.6402022196008407,69.82630768137018,0.990146000798771
-2.2974464874758467,129.15132950590495,5.058715669518734
-1.2812328115955507,101.26185223065731,1.6382184298296754
-2.2971684836382953,94.58403822632344,1.1085798885227742
1.841772648074303,72.4223694960463,1.5051994476015271
-2.1851639269403913,112.73207005238605,0.28831557842797606
0.33679089677902524,104.9051552964704,1.2334033665149375
2.4056991480002643,94.34021973256678,0.5900880112363983
-0.6637855295755379,87.61073941641376,1.2450596550725619
2.031076242653018,78.33565953941192,0.6307188430549052
2.082171327096247,113.12763261484963,0.3115624649975612
-0.09804008660599454,95.90569686154473,2.2112679333013565
0.8667333727556218,79.65476624403712,2.979240334464542
-0.6438395209727811,98.7450090128081,1.9884021015448803
1.9259363381948036,96.30697649590809,2.983248366239315
-1.2318706983035557,95.61482681245654,5.6404396161518235
-1.6526335467329676,115.33811961667358,0.11249303510429548
0.32918185914468623,79.50429918541451,1.1321169903238015
-0.04179913760277872,91.64596346005655,2.5356949566957327
-0.15962943918207922,98.13183049886909,1.6559603845061415
-0.3076414904199647,82.48986247104749,0.38780324021270296
-0.13677530549294725,115.27795613733562,0.5824969859347919
2.810326255314604,91.28262174942691,1.1074923567446748
1.5168642950395839,102.87069722448908,2.652790438726888
-1.460145501580303,77.99461792704555,0.8050270929607062
0.9050084744830988,98.62098846168382,2.7317007472105033
-0.7173763515851368,97.36469705111423,2.79065491631264
1.8888200177887091,126.57502544262496,3.1661873597810226
-1.4129989618377516,121.44303770368374,1.4818102307822258
2.0521178499026664,107.8469160679219,1.1885058015553474
-0.10116063752258245,86.27923056759181,0.05826267811200992
0.7531129304084956,121.28707155449615,0.8066376082226726
-8.715493493334321e-05,80.16537586768467,3.560768752856957
-0.05532600919377004,102.9865381790075,0.7100233361720643
-0.6324704885002397,101.55565519841376,0.4104143947235531
-0.13743902898493313,115.6011648245306,0.790846404247898
0.8151443210221154,118.53174629918468,1.845903915579719
0.7758815689798715,96.13156496602433,0.18105681562349377
0.8202626953134248,69.38556328823923,1.7234718428428608
-0.7750883167218272,83.61335931164814,0.9301301594453073
0.6269486150604398,142.95921318793575,1.2493905529645999
0.3803198021468924,58.20525319659018,3.3633398402965784
2.8834786820809386,89.37830486153815,2.9043086640729863
0.7219751459834752,108.9677872842137,1.9367775248045573
0.495910370203704,87.1823546926349,4.718241393996371
-0.36332323446135323,135.4050496607901,2.9559770822429274
-4.049537160343566,106.37382818844245,2.5083741941732907
-0.41818017466997315,112.9523012409243,7.265741534310861
-2.4088345091878205,117.28640612615543,3.9332355480596153
-0.35232327782957956,167.9512262784246,4.635997970827409
0.8075028214815627,109.01867532618586,0.33941141439219574
-0.6867286042026903,96.6811637296426,1.7044466440342148
-1.330245527856147,90.2302704640108,0.5871253604669213
-1.025263655568867,126.95899788029463,0.2263239146080447
1.3736671250727264,85.70834608148274,0.1902738089065798
-1.1180837024691288,89.22963395473316,3.2455268238587585
-0.6199137895112866,80.11328797557317,0.7765971978329098
-1.7457620738202688,125.75335245748667,1.1455284511241404
1.8765164017349916,125.53472542249523,2.950003779267918
2.009646342220793,92.48706150166676,1.859103182236876
-0.507483720768417,101.07645142072283,3.5674751369672792
-2.8706415788490474,85.4234754236714,3.017145357026044
0.7816088234733459,93.11803068769997,4.835415822926922
-1.4258899495372157,90.26230059442926,0.7031578627726571
-2.301237082475057,109.37174895716657,0.6228500541199694
-1.4747006043416746,99.92429794457635,3.9333064517168315
2.423975619865209,77.20338664510133,0.14442542064608366
-0.025602368897411052,81.09787870267306,1.5577108483978246
1.7033449548795967,98.09940222069899,0.6918732598983522
1.1446940569103616,87.49709798687363,0.10657293150840011
0.3794214950137671,116.17286036084879,2.7500395050187203
-0.020393294627389095,113.38439511761646,0.18360310954001596
-0.4280318187112498,106.4239587297399,4.103077397800015
-1.3025005602848674,107.81583883450043,0.8415010209621329
-0.08657737759373337,89.6263161574586,3.7063020968262497
0.5081968520909929,84.81154719416263,3.2500040786920463
0.02369411712125181,96.43008313471613,0.039907801878576545
-0.06762419037133,92.2597950196471,1.3118179755800365
-0.11673119796232408,109.95104118781221,0.3606289600013988
1.2952312312056031,93.44086366776428,0.6133100584541207
-0.8977843287332283,125.3598033176498,0.9470995392599526
-0.35114491695072975,78.2390640322008,5.698605947709185
0.5792390701283971,81.78768050947916,0.22495717566578918
-0.8304563350046937,125.19650091824997,1.4677428145155917
0.052854955216572116,132.04167056564967,0.08519343704249842
0.8951410669834918,104.85948151960567,3.64672953383521
-1.2139543588270798,101.61000815020209,1.5198681214208032
1.9305315976859627,81.18177283324825,1.3082299693968642
1.807227246550263,98.7416722279427,0.31800006142853177
-0.6703147060046786,86.03688503891125,0.6485152206672611
2.659796048969914,54.01590807616407,0.2338161366049902
-0.021290499393831402,99.94743578961977,0.07019394012849775
